Image,Class,Flag,Recaptured_Probability
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\321_1707005061_RC_22012034836682_2025-04-10R1042025061521.jpeg,recaptured,0,0.066634364
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\321_1710009045_RC_22012034836125_2025-04-10R1042025042831.jpeg,recaptured,0,0.21168531
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\321_1712001062_WC_22012035126788_2025-04-10R1042025063044.jpeg,recaptured,0,0.1948575
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3220_1701006004_LD_22012034947990_2025-04-10R1042025072027.jpeg,not_recaptured,1,0.9970214
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\322_1711002038_LD_22012034601624_2025-04-10R1042025082259.jpeg,not_recaptured,0,0.58214945
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3235_1701006052_LD_22012034947965_2025-04-10R1042025034507.jpeg,not_recaptured,1,0.9963648
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3236_1701006052_LD_22012034947965_2025-04-10R1042025034518.jpeg,not_recaptured,1,0.99800974
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3237_1701006052_LD_22012034947965_2025-04-10R1042025034525.jpeg,not_recaptured,1,0.99801934
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3238_1701006052_LD_22012034947965_2025-04-10R1042025034536.jpeg,not_recaptured,1,0.99861443
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3239_1701006052_LD_22012034947965_2025-04-10R1042025034551.jpeg,not_recaptured,1,0.99704415
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3240_1701006052_LD_22012034947965_2025-04-10R1042025034600.jpeg,not_recaptured,1,0.9983944
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3241_1701006052_LD_22012034947965_2025-04-10R1042025034617.jpeg,not_recaptured,1,0.9974751
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3243_1701006052_LD_22012034947965_2025-04-10R1042025034635.jpeg,not_recaptured,1,0.99507195
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3244_1701006052_LD_22012034947965_2025-04-10R1042025034654.jpeg,not_recaptured,1,0.99833447
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3244_1726_WC_22012034768545_2025-04-10R1042025064344.jpeg,not_recaptured,0,0.8375599
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3245_1701006052_LD_22012034947965_2025-04-10R1042025034702.jpeg,not_recaptured,1,0.9966363
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3246_1701006052_LD_22012034947965_2025-04-10R1042025034711.jpeg,not_recaptured,1,0.99567777
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3247_1701006052_LD_22012034947965_2025-04-10R1042025034719.jpeg,not_recaptured,1,0.9975841
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3248_1726_WC_22012034768545_2025-04-10R1042025064408.jpeg,not_recaptured,0,0.67288786
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3249_1701006052_LD_22012034947965_2025-04-10R1042025034739.jpeg,not_recaptured,1,0.99838614
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3251_1701006052_WC_22012035240797_2025-04-10R1042025034944.jpeg,not_recaptured,1,0.997419
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3252_1701006052_WC_22012035240797_2025-04-10R1042025034951.jpeg,not_recaptured,1,0.9955765
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3253_1701006052_WC_22012035240797_2025-04-10R1042025035009.jpeg,not_recaptured,1,0.99532324
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3254_1701006052_WC_22012035240797_2025-04-10R1042025035017.jpeg,not_recaptured,1,0.9977787
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3255_1701006052_WC_22012035240797_2025-04-10R1042025035026.jpeg,not_recaptured,1,0.9933877
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3257_1701006052_WC_22012035240797_2025-04-10R1042025035041.jpeg,not_recaptured,1,0.99594253
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3258_1701006052_WC_22012035240797_2025-04-10R1042025035051.jpeg,not_recaptured,1,0.9900657
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3259_1701006052_WC_22012035240797_2025-04-10R1042025035150.jpeg,not_recaptured,1,0.99831104
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\325_1702004087_WC_22012035089775_2025-04-10R1042025071529.jpeg,not_recaptured,1,0.9055727
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\325_1707003083_RC_22012034655402_2025-04-10R1042025100311.jpeg,not_recaptured,0,0.61819637
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\325_1711002038_LD_22012034601624_2025-04-10R1042025082339.jpeg,recaptured,0,0.20972204
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\325_1712001062_WC_22012035126788_2025-04-10R1042025063119.jpeg,recaptured,0,0.44818947
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3260_1701006052_WC_22012035240797_2025-04-10R1042025035201.jpeg,not_recaptured,1,0.9891962
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3261_1701006052_WC_22012035240797_2025-04-10R1042025035213.jpeg,not_recaptured,1,0.9957528
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3262_1701006052_WC_22012035240797_2025-04-10R1042025035222.jpeg,not_recaptured,1,0.9852359
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3263_1701006052_WC_22012035240797_2025-04-10R1042025035238.jpeg,not_recaptured,1,0.9963374
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3264_1701006052_WC_22012035240797_2025-04-10R1042025035253.jpeg,not_recaptured,1,0.95823866
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3265_1701006052_WC_22012035240797_2025-04-10R1042025035314.jpeg,not_recaptured,1,0.9949816
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3266_1701006052_WC_22012035240797_2025-04-10R1042025035328.jpeg,not_recaptured,1,0.9976186
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3267_1701006052_WC_22012035240796_2025-04-10R1042025034925.jpeg,not_recaptured,1,0.99552983
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3268_1701006041_WC_22012035086908_2025-04-10R1042025065127.jpeg,not_recaptured,1,0.9860843
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3269_1701006041_WC_22012035086908_2025-04-10R1042025065139.jpeg,not_recaptured,1,0.98884296
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\326_1702004087_WC_22012035089775_2025-04-10R1042025071536.jpeg,not_recaptured,1,0.9320804
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\326_1707003083_RC_22012034655402_2025-04-10R1042025100317.jpeg,recaptured,0,0.08940308
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\326_1710009051_LD_22012034940862_2025-04-10R1042025060908.jpeg,not_recaptured,1,0.9795399
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3270_1701006041_WC_22012035086908_2025-04-10R1042025065146.jpeg,not_recaptured,1,0.9902485
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3271_1701006041_WC_22012035086908_2025-04-10R1042025065156.jpeg,not_recaptured,1,0.9830216
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3272_1701006041_WC_22012035086908_2025-04-10R1042025065207.jpeg,not_recaptured,1,0.9869556
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3273_1701006041_WC_22012035086908_2025-04-10R1042025065217.jpeg,not_recaptured,1,0.98901945
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3274_1701006041_WC_22012035086908_2025-04-10R1042025065225.jpeg,not_recaptured,1,0.9935548
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3275_1701006041_WC_22012035086908_2025-04-10R1042025065329.jpeg,not_recaptured,1,0.9834095
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3276_1701006041_WC_22012035086908_2025-04-10R1042025065346.jpeg,not_recaptured,1,0.99167585
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3277_1701006041_WC_22012035086908_2025-04-10R1042025065406.jpeg,not_recaptured,1,0.9917156
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3279_1701006041_WC_22012035086908_2025-04-10R1042025065438.jpeg,recaptured,0,0.4824671
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\327_1711002038_LD_22012034601624_2025-04-10R1042025082359.jpeg,recaptured,0,0.47123316
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\327_1712001062_WC_22012035126788_2025-04-10R1042025063136.jpeg,recaptured,0,0.47418958
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\327_1724003062_WC_22012035225599_2025-04-10R1042025090147.jpeg,not_recaptured,1,0.90532887
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\328_1702004087_WC_22012035089775_2025-04-10R1042025071548.jpeg,not_recaptured,1,0.91683334
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\328_1729002139_WC_22012035243790_2025-04-10R1042025111726.jpeg,not_recaptured,1,0.8699287
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\329_1710009051_LD_22012034940862_2025-04-10R1042025060940.jpeg,not_recaptured,1,0.9454617
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\32_1710004035_LD_22012034947742_2025-04-10R1042025083520.jpeg,not_recaptured,1,0.9842758
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3307_1736005016_WC_22012035184972_2025-04-10R1042025044958.jpeg,not_recaptured,1,0.99872106
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3307_1736005016_WC_22012035184972_2025-04-10R1042025100359.jpeg,not_recaptured,1,0.99730045
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\330_1703003032_WC_22012034742462_2025-04-10R1042025100253.jpeg,not_recaptured,1,0.9987565
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\330_1710009051_LD_22012034940862_2025-04-10R1042025060952.jpeg,not_recaptured,1,0.98348594
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\330_1712008067_AV_22012034653869_2025-04-10R1042025121423.jpeg,not_recaptured,1,0.998207
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\330_1724003062_WC_22012035225599_2025-04-10R1042025090208.jpeg,not_recaptured,1,0.9877033
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\330_1734005063_RC_22012034834908_2025-04-10R1042025022029.jpeg,not_recaptured,1,0.9886749
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3316_1701006057_FR_22012034323418_2025-04-10R1042025061235.jpeg,not_recaptured,1,0.9649396
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3318_1701006057_FR_22012034323418_2025-04-10R1042025061249.jpeg,not_recaptured,1,0.9741943
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3319_1701006057_FR_22012034323418_2025-04-10R1042025061256.jpeg,not_recaptured,1,0.98980975
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\331_1703003032_WC_22012034742462_2025-04-10R1042025100310.jpeg,not_recaptured,1,0.99871016
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\331_1706006056_WC_22012035228575_2025-04-10R1042025082030.jpeg,not_recaptured,1,0.99849415
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\331_1710009051_LD_22012034940862_2025-04-10R1042025061001.jpeg,not_recaptured,1,0.9608814
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3320_1701006057_FR_22012034323418_2025-04-10R1042025061306.jpeg,not_recaptured,1,0.99328893
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3321_1701006057_FR_22012034323418_2025-04-10R1042025061311.jpeg,not_recaptured,1,0.98100203
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3322_1701006057_FR_22012034323418_2025-04-10R1042025061321.jpeg,not_recaptured,1,0.98970175
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3323_1701006057_FR_22012034323418_2025-04-10R1042025061327.jpeg,not_recaptured,1,0.9793433
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3325_1701006057_FR_22012034323418_2025-04-10R1042025061344.jpeg,not_recaptured,1,0.9929778
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3326_1701006057_FR_22012034323422_2025-04-10R1042025080132.jpeg,not_recaptured,1,0.94327325
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3328_1701006057_FR_22012034323421_2025-04-10R1042025075631.jpeg,not_recaptured,1,0.9818154
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3329_1701006057_FR_22012034323421_2025-04-10R1042025075638.jpeg,not_recaptured,1,0.94958216
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3330_1701006057_FR_22012034323421_2025-04-10R1042025075819.jpeg,not_recaptured,1,0.9553496
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3331_1701006057_FR_22012034323421_2025-04-10R1042025075826.jpeg,not_recaptured,1,0.9848851
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3333_1701006057_FR_22012034323421_2025-04-10R1042025075844.jpeg,not_recaptured,1,0.97056603
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3334_1701006057_FR_22012034323421_2025-04-10R1042025080014.jpeg,not_recaptured,1,0.97670364
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3336_1701006057_FR_22012034323421_2025-04-10R1042025080040.jpeg,not_recaptured,1,0.9747512
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3336_1726002073_WC_22012035251199_2025-04-10R1042025082627.jpeg,recaptured,0,0.32383284
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3337_1701006057_FR_22012034323421_2025-04-10R1042025080049.jpeg,not_recaptured,1,0.9722044
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3338_1701006057_FR_22012034323421_2025-04-10R1042025080110.jpeg,not_recaptured,1,0.9664042
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3338_1736005003_WC_22012035249976_2025-04-10R1042025041909.jpeg,not_recaptured,1,0.99575955
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3339_1701006057_FR_22012034323421_2025-04-10R1042025080118.jpeg,not_recaptured,1,0.96262985
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\333_1706006056_WC_22012035228575_2025-04-10R1042025082048.jpeg,not_recaptured,1,0.9980203
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3340_1701006057_WC_22012035157544_2025-04-10R1042025080213.jpeg,not_recaptured,1,0.9618054
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3341_1701006057_WC_22012035157544_2025-04-10R1042025080221.jpeg,not_recaptured,1,0.98760766
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3343_1701006057_WC_22012035157544_2025-04-10R1042025080234.jpeg,not_recaptured,1,0.9949911
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3344_1701004019_WC_22012035236179_2025-04-10R1042025061220.jpeg,not_recaptured,1,0.90870625
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3344_1701006057_WC_22012035157544_2025-04-10R1042025080242.jpeg,not_recaptured,1,0.97656596
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3345_1701004019_WC_22012035236179_2025-04-10R1042025061226.jpeg,not_recaptured,1,0.9552354
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3345_1701006057_FR_22012034323427_2025-04-10R1042025063502.jpeg,not_recaptured,1,0.9971928
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3346_1701006057_FR_22012034323427_2025-04-10R1042025063508.jpeg,not_recaptured,1,0.99750143
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3347_1701004019_WC_22012035236179_2025-04-10R1042025061237.jpeg,not_recaptured,1,0.96292865
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3347_1701006057_FR_22012034323427_2025-04-10R1042025063515.jpeg,not_recaptured,1,0.9959596
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3348_1701006057_FR_22012034323427_2025-04-10R1042025063522.jpeg,not_recaptured,1,0.9954346
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\3349_1701006057_FR_22012034323427_2025-04-10R1042025063533.jpeg,not_recaptured,1,0.9951898
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\334_1710006009_AV_22012034635086_2025-04-10R1042025060414.jpeg,recaptured,0,0.2953408
