Image,Class,Recaptured_Probability,Flag
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1605004005_LD_671036_2025-02-28R2822025092155.jpeg,clear,-5.878490447998047,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1605004005_LD_671036_2025-03-01R132025092416.jpeg,clear,-6.0337395668029785,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1605004005_LD_671036_2025-03-03R332025091826.jpeg,clear,-6.443530559539795,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1607008003_LD_662996_2025-02-19R1922025084055.jpeg,clear,-4.405887126922607,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1607008003_LD_662996_2025-02-20R2022025084307.jpeg,clear,-5.179059028625488,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1607008003_LD_662996_2025-02-21R2122025084504.jpeg,clear,-5.403561592102051,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1607008003_LD_662996_2025-02-22R2222025084346.jpeg,clear,-5.136731147766113,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1608014001_LD_669120_2025-02-19R1922025095305.jpeg,clear,-3.6344258785247803,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_1608014001_LD_669120_2025-02-20R2022025093807.jpeg,clear,-4.27477502822876,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-22R2222025101615.jpeg,clear,-6.106033802032471,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-23R2322025103007.jpeg,clear,-4.8865275382995605,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-24R2422025104651.jpeg,clear,-5.900613784790039,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-26R2622025103306.jpeg,clear,-5.220167636871338,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-27R2722025032642.jpeg,clear,-6.455702304840088,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-02-28R2822025024851.jpeg,clear,-4.721255779266357,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-03-01R132025102443.jpeg,clear,-6.281261444091797,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-03-02R232025031200.jpeg,clear,-5.307501792907715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10229_2007007012_IC_57597_2025-03-03R332025010727.jpeg,clear,-5.326354503631592,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-21R2122025085353.jpeg,clear,-3.5968215465545654,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-22R2222025085601.jpeg,clear,-4.094048500061035,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-24R2422025085411.jpeg,clear,-3.4397592544555664,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-25R2522025091717.jpeg,clear,-3.281599283218384,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-26R2622025085408.jpeg,clear,-6.3480658531188965,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1602001007_LD_550323_2025-02-27R2722025090004.jpeg,clear,-6.173062324523926,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1605004005_LD_666950_2025-02-19R1922025091243.jpeg,clear,-5.754855155944824,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1605004005_LD_666950_2025-02-20R2022025091103.jpeg,clear,-5.599460601806641,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1605004005_LD_666950_2025-02-24R2422025091647.jpeg,clear,-4.567861557006836,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1607008003_LD_662996_2025-02-19R1922025084114.jpeg,clear,-4.800709247589111,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1607008003_LD_662996_2025-02-20R2022025084326.jpeg,clear,-5.309919834136963,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1607008003_LD_662996_2025-02-21R2122025084541.jpeg,clear,-4.933435440063477,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1607008003_LD_662996_2025-02-22R2222025084405.jpeg,clear,-5.207606315612793,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1608014001_LD_669120_2025-02-19R1922025095319.jpeg,clear,-3.516925096511841,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1608014001_LD_669120_2025-02-20R2022025093822.jpeg,clear,-4.835031509399414,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1609002003_LD_672260_2025-02-19R1922025110102.jpeg,clear,-6.286898136138916,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1609002003_LD_672260_2025-02-20R2022025110038.jpeg,clear,-5.2309250831604,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1609002003_LD_672260_2025-02-21R2122025105718.jpeg,clear,-4.948970317840576,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1609002003_LD_672260_2025-02-22R2222025110536.jpeg,clear,-4.950976848602295,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-02-24R2422025092304.jpeg,clear,-2.4311041831970215,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-02-25R2522025092222.jpeg,clear,-3.687161445617676,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-02-26R2622025093113.jpeg,clear,-2.8138411045074463,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-02-27R2722025091817.jpeg,clear,-4.811892509460449,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-02-28R2822025092257.jpeg,clear,-3.8469531536102295,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610006002_IC_383494_2025-03-01R132025093201.jpeg,clear,-3.72351336479187,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610011006_WC_670194_2025-02-20R2022025092407.jpeg,clear,-5.457451343536377,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610011006_WC_670194_2025-02-21R2122025092707.jpeg,clear,-5.481168746948242,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610011006_WC_670194_2025-02-22R2222025094145.jpeg,clear,-4.01065731048584,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_1610011006_WC_670194_2025-02-25R2522025093722.jpeg,clear,-5.416454315185547,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_2007007012_IC_57599_2025-02-19R1922025092125.jpeg,clear,-6.438252925872803,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10230_2007007012_IC_57599_2025-02-20R2022025124538.jpeg,clear,-5.647329330444336,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1602001007_WC_GIS_65419_2025-02-19R1922025092239.jpeg,clear,-5.157907009124756,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1602001007_WC_GIS_65419_2025-02-20R2022025092304.jpeg,clear,-4.741296291351318,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1605004005_LD_666950_2025-02-19R1922025091310.jpeg,clear,-5.778911590576172,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1605004005_LD_666950_2025-02-20R2022025091116.jpeg,clear,-4.756226539611816,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1605004005_LD_666950_2025-02-24R2422025091628.jpeg,clear,-6.015617847442627,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1607008003_LD_662996_2025-02-19R1922025084129.jpeg,clear,-5.290611267089844,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1607008003_LD_662996_2025-02-20R2022025084345.jpeg,clear,-3.697784185409546,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1607008003_LD_662996_2025-02-21R2122025084608.jpeg,clear,-3.889812707901001,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1607008003_LD_662996_2025-02-22R2222025084421.jpeg,clear,-5.178351879119873,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1608014001_LD_674798_2025-02-19R1922025091338.jpeg,clear,-5.680886745452881,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1608014001_LD_674798_2025-02-20R2022025091702.jpeg,clear,-4.573789596557617,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1609002003_LD_672260_2025-02-19R1922025110116.jpeg,clear,-4.682448863983154,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1609002003_LD_672260_2025-02-20R2022025110047.jpeg,clear,-6.803501605987549,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1609002003_LD_672260_2025-02-21R2122025105737.jpeg,clear,-5.406746864318848,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1609002003_LD_672260_2025-02-22R2222025110547.jpeg,clear,-5.464376926422119,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-02-24R2422025092315.jpeg,clear,-1.6989097595214844,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-02-25R2522025092239.jpeg,clear,-3.9680962562561035,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-02-26R2622025093124.jpeg,clear,-3.369198799133301,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-02-27R2722025091828.jpeg,clear,-4.181830406188965,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-02-28R2822025092308.jpeg,clear,-3.846393346786499,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610006002_IC_383494_2025-03-01R132025093210.jpeg,clear,-3.5662856101989746,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610011006_WC_670194_2025-02-20R2022025092428.jpeg,clear,-5.5243330001831055,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610011006_WC_670194_2025-02-21R2122025092718.jpeg,clear,-5.284341335296631,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610011006_WC_670194_2025-02-22R2222025094156.jpeg,clear,-4.3902587890625,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_1610011006_WC_670194_2025-02-25R2522025093732.jpeg,clear,-3.9930062294006348,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_2007007012_IC_57599_2025-02-19R1922025092137.jpeg,clear,-5.252902507781982,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10231_2007007012_IC_57599_2025-02-20R2022025124548.jpeg,clear,-4.704270362854004,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10232_1602001007_WC_GIS_65419_2025-02-19R1922025092248.jpeg,clear,-4.572941303253174,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10232_1602001007_WC_GIS_65419_2025-02-20R2022025092315.jpeg,clear,-5.689791202545166,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10232_2007007012_IC_57599_2025-02-19R1922025092147.jpeg,clear,-4.726698875427246,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10232_2007007012_IC_57599_2025-02-20R2022025124657.jpeg,clear,-6.781737804412842,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-19R1922025092154.jpeg,clear,-5.246410369873047,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025022534.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025022537.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025024745.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025024819.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025024823.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025031149.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025124745.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025124948.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10233_2007007012_IC_57599_2025-02-20R2022025125135.jpeg,clear,-5.525109767913818,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-22R2222025092952.jpeg,clear,-5.2126240730285645,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-23R2322025092843.jpeg,clear,-5.8081560134887695,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-24R2422025092713.jpeg,clear,-5.196835994720459,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-25R2522025101636.jpeg,clear,-5.784423828125,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-26R2622025100237.jpeg,clear,-4.907722473144531,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-27R2722025100333.jpeg,clear,-6.287023544311523,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-02-28R2822025090335.jpeg,clear,-5.451526165008545,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-03-01R132025084543.jpeg,clear,-6.218251705169678,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-03-02R232025094711.jpeg,clear,-6.044371604919434,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10234_2007007012_IC_57599_2025-03-03R332025094816.jpeg,clear,-4.506026268005371,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-22R2222025093102.jpeg,clear,-5.622466087341309,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-23R2322025092851.jpeg,clear,-6.614550590515137,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-24R2422025092721.jpeg,clear,-5.414275169372559,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-25R2522025101646.jpeg,clear,-6.058841705322266,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-26R2622025100244.jpeg,clear,-5.583673477172852,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-27R2722025100343.jpeg,clear,-4.399998188018799,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-02-28R2822025090349.jpeg,clear,-6.210463523864746,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-03-01R132025084553.jpeg,clear,-5.160440444946289,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-03-02R232025094718.jpeg,clear,-5.62791109085083,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10235_2007007012_IC_57599_2025-03-03R332025075533.jpeg,clear,-4.759434223175049,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-22R2222025093115.jpeg,clear,-5.862968921661377,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-23R2322025092858.jpeg,clear,-5.5085649490356445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-24R2422025092734.jpeg,clear,-6.213222026824951,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-25R2522025101654.jpeg,clear,-5.627357006072998,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-26R2622025100251.jpeg,clear,-5.674988746643066,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-27R2722025100403.jpeg,clear,-4.87155294418335,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-02-28R2822025090615.jpeg,clear,-5.4252400398254395,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-03-01R132025084600.jpeg,clear,-4.466325283050537,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-03-02R232025094728.jpeg,clear,-4.709133625030518,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10236_2007007012_IC_57599_2025-03-03R332025075538.jpeg,clear,-4.928624629974365,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-22R2222025093126.jpeg,clear,-5.661250114440918,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-23R2322025092911.jpeg,clear,-6.333746433258057,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-24R2422025092743.jpeg,clear,-4.659005165100098,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-25R2522025101701.jpeg,clear,-5.252724647521973,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-26R2622025100257.jpeg,clear,-5.749893665313721,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-27R2722025100414.jpeg,clear,-5.700160503387451,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-02-28R2822025090357.jpeg,clear,-5.422576427459717,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-03-01R132025084614.jpeg,clear,-5.898508071899414,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-03-02R232025094734.jpeg,clear,-5.6708502769470215,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10237_2007007012_IC_57599_2025-03-03R332025075544.jpeg,clear,-5.286271095275879,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-19R1922025081148.jpeg,clear,-6.186524391174316,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-20R2022025080236.jpeg,clear,-3.886073589324951,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-21R2122025075724.jpeg,clear,-5.069715976715088,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-22R2222025081238.jpeg,clear,-5.286620616912842,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-23R2322025074520.jpeg,clear,-5.078456878662109,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-24R2422025075142.jpeg,clear,-5.735660552978516,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-25R2522025074906.jpeg,clear,-5.087972640991211,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-26R2622025075450.jpeg,clear,-5.054476261138916,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-27R2722025075415.jpeg,clear,-6.44000768661499,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-02-28R2822025074922.jpeg,clear,-4.570293426513672,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-03-01R132025084653.jpeg,clear,-5.369454860687256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-03-02R232025081837.jpeg,clear,-6.4737701416015625,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-03-03R332025075229.jpeg,clear,-5.079833984375,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10239_2007007001_IC_53737_2025-03-04R432025074820.jpeg,clear,-3.9165847301483154,
